provider_id,hcpcs_code,state,month,payer_product,contract_type,utilization_count,billed_amount,contract_allowed_amount,contract_paid_amount,medicare_benchmark_amount,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,benchmark_band,over_benchmark_flag,under_benchmark_flag
PRV018,71046,VA,2025-11,Commercial PPO,Fee Schedule,13,69.18,39.73,38.67,35.12,502.71000000000004,456.55999999999995,1.13126423690205,4.609999999999999,0.1312642369020501,59.92999999999999,100_to_120_percent,0,0
PRV001,80053,FL,2025-03,Commercial HMO,Negotiated Commercial,59,18.76,11.76,10.58,13.94,624.22,822.4599999999999,0.8436154949784792,-2.1799999999999997,-0.1563845050215208,-128.61999999999998,80_to_100_percent,0,0
PRV051,99214,VA,2025-07,Commercial HMO,Percent of Medicare,114,212.03,197.42,195.58,141.29,22296.120000000003,16107.06,1.3972680302923066,56.129999999999995,0.3972680302923066,6398.82,above_120_percent,1,0
PRV044,80053,MD,2024-07,Commercial HMO,Negotiated Commercial,47,23.9,17.9,16.05,13.83,754.35,650.01,1.294287780187997,4.0699999999999985,0.294287780187997,191.28999999999994,above_120_percent,1,0
PRV008,27447,PA,2024-07,Medicare Advantage,Case Rate,17,1821.44,1456.88,1329.36,1167.55,22599.12,19848.35,1.2478095156524347,289.33000000000015,0.24780951565243473,4918.610000000002,above_120_percent,1,0
PRV023,70551,MD,2025-03,Exchange,Percent of Medicare,12,398.69,308.77,286.6,246.58,3439.2000000000003,2958.96,1.252210236028875,62.18999999999997,0.2522102360288749,746.2799999999996,above_120_percent,1,0
PRV016,A0429,PA,2025-10,Exchange,Fee Schedule,15,542.1,390.75,345.78,347.07,5186.7,5206.05,1.1258535742069324,43.68000000000001,0.12585357420693233,655.2,100_to_120_percent,0,0
PRV059,93000,VA,2024-02,Medicare Advantage,Case Rate,22,42.49,24.89,22.73,23.68,500.06,520.96,1.051097972972973,1.2100000000000009,0.051097972972973006,26.62000000000002,100_to_120_percent,0,0
PRV057,27447,MD,2025-01,Commercial PPO,Percent of Medicare,19,1797.97,1373.52,1302.35,1304.32,24744.649999999998,24782.079999999998,1.0530544651619236,69.20000000000005,0.05305446516192349,1314.8000000000009,100_to_120_percent,0,0
PRV042,70551,VA,2024-05,Medicare Advantage,Case Rate,23,196.72,161.82,158.15,219.7,3637.4500000000003,5053.099999999999,0.7365498406918526,-57.879999999999995,-0.26345015930814747,-1331.2399999999998,below_80_percent_of_medicare,0,1
PRV027,J3490,MD,2025-10,Medicare Advantage,Case Rate,14,162.22,93.53,87.67,101.59,1227.38,1422.26,0.920661482429373,-8.060000000000002,-0.07933851757062706,-112.84000000000003,80_to_100_percent,0,0
PRV004,A0429,FL,2025-01,Medicare Advantage,Percent of Medicare,21,644.01,424.03,389.86,298.33,8187.06,6264.929999999999,1.4213454898937419,125.69999999999999,0.4213454898937418,2639.7,above_120_percent,1,0
PRV015,45378,NC,2024-02,Commercial HMO,Negotiated Commercial,27,623.24,353.5,314.47,369.24,8490.69,9969.48,0.9573718990358574,-15.740000000000009,-0.04262810096414259,-424.98000000000025,80_to_100_percent,0,0
PRV006,71046,VA,2024-01,Exchange,Fee Schedule,22,63.95,40.41,37.5,33.04,825.0,726.88,1.2230629539951574,7.369999999999997,0.22306295399515733,162.13999999999993,above_120_percent,1,0
PRV048,70551,NY,2025-04,Commercial PPO,Case Rate,22,504.63,210.26,188.6,225.37,4149.2,4958.14,0.9329546967209477,-15.110000000000014,-0.06704530327905228,-332.4200000000003,80_to_100_percent,0,0
PRV006,27447,VA,2024-06,Commercial PPO,Percent of Medicare,25,2031.91,1345.04,1201.47,1315.06,30036.75,32876.5,1.0227974389001262,29.980000000000018,0.022797438900126244,749.5000000000005,100_to_120_percent,0,0
PRV041,J3490,NC,2024-01,Exchange,Negotiated Commercial,23,176.7,131.86,118.17,121.25,2717.91,2788.75,1.0875051546391754,10.610000000000014,0.08750515463917537,244.0300000000003,100_to_120_percent,0,0
PRV058,93000,MD,2024-04,Medicare Advantage,Case Rate,11,41.01,25.45,23.98,25.07,263.78000000000003,275.77,1.0151575588352613,0.379999999999999,0.015157558835261228,4.179999999999989,100_to_120_percent,0,0
PRV019,J3490,NY,2024-04,Medicare Advantage,Fee Schedule,19,144.38,98.31,93.12,101.59,1769.2800000000002,1930.21,0.9677133576139384,-3.280000000000001,-0.03228664238606163,-62.32000000000002,80_to_100_percent,0,0
PRV042,J3490,VA,2024-09,Commercial PPO,Percent of Medicare,21,174.22,106.67,98.55,121.25,2069.5499999999997,2546.25,0.8797525773195877,-14.579999999999998,-0.12024742268041236,-306.17999999999995,80_to_100_percent,0,0
PRV053,99213,NY,2025-06,Commercial PPO,Negotiated Commercial,100,167.69,114.03,111.38,82.42,11138.0,8242.0,1.383523416646445,31.61,0.383523416646445,3161.0,above_120_percent,1,0
PRV026,93000,NC,2025-09,Commercial HMO,Percent of Medicare,26,50.35,27.2,26.41,23.68,686.66,615.68,1.1486486486486487,3.5199999999999996,0.14864864864864863,91.51999999999998,100_to_120_percent,0,0
PRV027,93000,MD,2025-01,Commercial HMO,Case Rate,24,42.88,23.0,20.6,23.86,494.40000000000003,572.64,0.9639564124057,-0.8599999999999994,-0.03604358759430006,-20.639999999999986,80_to_100_percent,0,0
PRV013,70551,PA,2025-11,Commercial PPO,Case Rate,11,329.49,235.26,233.49,246.58,2568.3900000000003,2712.38,0.9540919782626327,-11.320000000000022,-0.04590802173736727,-124.52000000000024,80_to_100_percent,0,0
PRV026,93000,NC,2025-07,Commercial PPO,Fee Schedule,14,38.99,22.57,19.03,23.12,266.42,323.68,0.9762110726643598,-0.5500000000000007,-0.02378892733564017,-7.70000000000001,80_to_100_percent,0,0
PRV053,80053,NY,2024-04,Medicare Advantage,Case Rate,57,33.17,18.71,18.1,14.98,1031.7,853.86,1.2489986648865155,3.7300000000000004,0.24899866488651537,212.61,above_120_percent,1,0
PRV040,99214,MD,2025-06,Exchange,Negotiated Commercial,94,299.67,165.45,155.51,140.21,14617.939999999999,13179.740000000002,1.1800156907495898,25.23999999999998,0.18001569074958976,2372.559999999998,100_to_120_percent,0,0
PRV013,99213,PA,2024-06,Commercial PPO,Case Rate,110,85.55,71.02,65.02,77.64,7152.2,8540.4,0.9147346728490469,-6.6200000000000045,-0.08526532715095317,-728.2000000000005,80_to_100_percent,0,0
PRV032,71046,NC,2025-12,Commercial HMO,Fee Schedule,18,72.7,43.93,40.26,34.99,724.68,629.82,1.2555015718776792,8.939999999999998,0.25550157187767925,160.91999999999996,above_120_percent,1,0
PRV043,80053,NC,2025-09,Commercial PPO,Negotiated Commercial,35,22.86,17.72,16.73,13.94,585.5500000000001,487.9,1.2711621233859398,3.7799999999999994,0.2711621233859397,132.29999999999998,above_120_percent,1,0
PRV005,70551,PA,2024-02,Exchange,Case Rate,28,406.33,285.68,260.86,275.26,7304.08,7707.28,1.037855118796774,10.420000000000016,0.037855118796774015,291.76000000000045,100_to_120_percent,0,0
PRV046,93000,NC,2024-05,Commercial HMO,Fee Schedule,23,47.64,30.27,28.99,23.12,666.77,531.76,1.3092560553633217,7.149999999999999,0.30925605536332174,164.44999999999996,above_120_percent,1,0
PRV013,93000,PA,2024-11,Commercial HMO,Fee Schedule,16,27.73,19.88,16.8,21.24,268.8,339.84,0.935969868173258,-1.3599999999999994,-0.06403013182674197,-21.75999999999999,80_to_100_percent,0,0
PRV018,J3490,VA,2025-06,Commercial HMO,Case Rate,19,203.02,130.72,119.5,112.06,2270.5,2129.14,1.1665179368195608,18.659999999999997,0.16651793681956092,354.53999999999996,100_to_120_percent,0,0
PRV025,J3490,NY,2025-02,Medicare Advantage,Percent of Medicare,12,238.12,135.03,127.79,121.25,1533.48,1455.0,1.1136494845360825,13.780000000000001,0.11364948453608248,165.36,100_to_120_percent,0,0
PRV031,93000,PA,2024-03,Exchange,Percent of Medicare,11,37.4,23.0,21.36,21.42,234.95999999999998,235.62,1.0737628384687208,1.5799999999999983,0.07376283846872074,17.37999999999998,100_to_120_percent,0,0
PRV055,99214,NY,2025-04,Commercial HMO,Fee Schedule,98,195.92,136.73,121.35,122.99,11892.3,12053.019999999999,1.1117163997072932,13.739999999999995,0.11171639970729325,1346.5199999999995,100_to_120_percent,0,0
PRV014,A0429,MD,2025-04,Commercial HMO,Fee Schedule,18,450.7,282.58,262.47,288.53,4724.460000000001,5193.539999999999,0.9793782275673241,-5.949999999999989,-0.02062177243267594,-107.0999999999998,80_to_100_percent,0,0
PRV016,27447,PA,2025-11,Exchange,Fee Schedule,19,2941.18,1833.58,1741.31,1324.33,33084.89,25162.269999999997,1.3845340662825731,509.25,0.3845340662825731,9675.75,above_120_percent,1,0
PRV023,71046,MD,2024-07,Exchange,Case Rate,15,67.75,40.01,37.84,35.17,567.6,527.5500000000001,1.137617287460904,4.839999999999996,0.13761728746090407,72.59999999999994,100_to_120_percent,0,0
PRV052,27447,NC,2024-01,Medicare Advantage,Percent of Medicare,20,1401.56,1068.65,981.99,1304.32,19639.8,26086.399999999998,0.8193158120706576,-235.66999999999985,-0.18068418792934238,-4713.399999999997,80_to_100_percent,0,0
PRV058,93000,MD,2025-06,Commercial PPO,Percent of Medicare,13,39.45,26.64,25.44,25.07,330.72,325.91,1.0626246509772637,1.5700000000000003,0.06262465097726368,20.410000000000004,100_to_120_percent,0,0
PRV028,71046,VA,2025-05,Commercial PPO,Percent of Medicare,19,66.08,42.51,38.85,33.04,738.15,627.76,1.2866222760290558,9.469999999999999,0.28662227602905566,179.92999999999998,above_120_percent,1,0
PRV042,80053,VA,2025-01,Exchange,Negotiated Commercial,46,26.01,13.37,12.25,13.83,563.5,636.18,0.9667389732465653,-0.46000000000000085,-0.033261026753434626,-21.16000000000004,80_to_100_percent,0,0
PRV056,45378,NY,2025-05,Commercial HMO,Fee Schedule,29,432.83,319.51,308.52,397.24,8947.08,11519.960000000001,0.8043248414056993,-77.73000000000002,-0.1956751585943007,-2254.1700000000005,80_to_100_percent,0,0
PRV051,99214,VA,2024-05,Commercial PPO,Fee Schedule,90,292.2,180.55,160.71,140.21,14463.900000000001,12618.900000000001,1.2877112902075458,40.34,0.2877112902075458,3630.6000000000004,above_120_percent,1,0
PRV041,71046,NC,2024-04,Commercial PPO,Case Rate,17,60.84,42.67,39.86,35.17,677.62,597.89,1.2132499289166903,7.5,0.21324992891669034,127.5,above_120_percent,1,0
PRV033,J3490,FL,2024-10,Commercial HMO,Fee Schedule,12,170.53,131.71,115.95,117.66,1391.4,1411.92,1.1194118646948836,14.050000000000011,0.11941186469488366,168.60000000000014,100_to_120_percent,0,0
PRV060,99214,MD,2025-10,Exchange,Case Rate,86,286.21,173.21,167.53,140.21,14407.58,12058.060000000001,1.2353612438485129,33.0,0.23536124384851292,2838.0,above_120_percent,1,0
PRV015,99214,NC,2025-01,Medicare Advantage,Negotiated Commercial,98,181.43,129.06,121.58,128.66,11914.84,12608.68,1.0031089693766517,0.4000000000000057,0.0031089693766516843,39.20000000000056,100_to_120_percent,0,0
PRV022,J3490,PA,2025-04,Exchange,Case Rate,21,212.12,117.9,115.89,115.62,2433.69,2428.02,1.0197197716658017,2.280000000000001,0.019719771665801772,47.880000000000024,100_to_120_percent,0,0
PRV043,J3490,NC,2025-12,Medicare Advantage,Fee Schedule,20,209.28,155.16,153.23,101.59,3064.6,2031.8000000000002,1.527315680677232,53.56999999999999,0.5273156806772319,1071.3999999999999,above_120_percent,1,0
PRV002,71046,NC,2024-08,Exchange,Negotiated Commercial,11,61.43,40.24,37.59,33.04,413.49,363.44,1.2179176755447942,7.200000000000003,0.21791767554479427,79.20000000000003,above_120_percent,1,0
PRV031,99213,PA,2024-12,Exchange,Fee Schedule,90,201.94,125.04,109.86,97.52,9887.4,8776.8,1.2821985233798197,27.52000000000001,0.28219852337981965,2476.800000000001,above_120_percent,1,0
PRV052,70551,NC,2025-05,Medicare Advantage,Fee Schedule,14,262.72,169.7,154.73,225.37,2166.22,3155.1800000000003,0.7529839818964369,-55.670000000000016,-0.2470160181035631,-779.3800000000002,below_80_percent_of_medicare,0,1
PRV011,93000,NC,2024-04,Commercial HMO,Fee Schedule,19,25.62,21.38,19.4,21.24,368.59999999999997,403.55999999999995,1.0065913370998116,0.14000000000000057,0.006591337099811703,2.660000000000011,100_to_120_percent,0,0
PRV049,70551,PA,2024-10,Medicare Advantage,Negotiated Commercial,16,327.74,268.88,268.88,256.22,4302.08,4099.52,1.049410662711732,12.659999999999968,0.04941066271173197,202.5599999999995,100_to_120_percent,0,0
PRV025,99214,NY,2025-02,Commercial HMO,Fee Schedule,106,252.58,151.06,143.17,131.82,15176.019999999999,13972.92,1.1459566074950691,19.24000000000001,0.1459566074950691,2039.440000000001,100_to_120_percent,0,0
PRV052,J3490,NC,2024-08,Exchange,Negotiated Commercial,23,209.91,112.68,108.18,121.25,2488.1400000000003,2788.75,0.929319587628866,-8.569999999999993,-0.07068041237113397,-197.10999999999984,80_to_100_percent,0,0
PRV039,27447,NY,2024-06,Commercial PPO,Negotiated Commercial,18,1564.2,1264.06,1256.02,1304.32,22608.36,23477.76,0.9691333415112856,-40.25999999999999,-0.03086665848871442,-724.6799999999998,80_to_100_percent,0,0
PRV010,27447,PA,2024-11,Commercial PPO,Case Rate,20,1378.04,1312.42,1254.5,1167.55,25090.0,23351.0,1.12408033917177,144.87000000000012,0.12408033917177005,2897.4000000000024,100_to_120_percent,0,0
PRV045,70551,NC,2025-10,Commercial PPO,Fee Schedule,14,571.66,345.76,326.01,275.26,4564.139999999999,3853.64,1.256121485141321,70.5,0.25612148514132094,987.0,above_120_percent,1,0
PRV004,93000,FL,2024-10,Exchange,Negotiated Commercial,12,59.85,35.36,34.33,25.07,411.96,300.84000000000003,1.4104507379337854,10.29,0.41045073793378534,123.47999999999999,above_120_percent,1,0
PRV015,A0429,NC,2025-09,Medicare Advantage,Negotiated Commercial,25,499.83,284.53,243.28,303.18,6082.0,7579.5,0.9384853882182201,-18.650000000000034,-0.06151461178177991,-466.25000000000085,80_to_100_percent,0,0
PRV054,93000,PA,2025-05,Medicare Advantage,Negotiated Commercial,16,45.91,27.85,24.62,21.42,393.92,342.72,1.300186741363212,6.43,0.30018674136321194,102.88,above_120_percent,1,0
PRV053,80053,NY,2024-04,Exchange,Fee Schedule,47,26.47,15.37,14.42,13.24,677.74,622.28,1.1608761329305135,2.129999999999999,0.1608761329305135,100.10999999999996,100_to_120_percent,0,0
PRV003,A0429,PA,2025-10,Commercial PPO,Negotiated Commercial,21,546.78,268.35,260.56,294.16,5471.76,6177.360000000001,0.9122586347565951,-25.810000000000002,-0.08774136524340495,-542.01,80_to_100_percent,0,0
PRV023,99213,MD,2025-03,Medicare Advantage,Fee Schedule,88,154.92,111.38,103.96,97.52,9148.48,8581.76,1.1421246923707957,13.86,0.14212469237079572,1219.6799999999998,100_to_120_percent,0,0
PRV006,99214,VA,2025-02,Exchange,Fee Schedule,86,277.9,150.95,141.37,128.66,12157.82,11064.76,1.1732473185139125,22.289999999999992,0.1732473185139126,1916.9399999999994,100_to_120_percent,0,0
PRV017,45378,VA,2025-05,Commercial PPO,Percent of Medicare,23,1099.8,547.45,469.68,396.82,10802.64,9126.86,1.3795927624615696,150.63000000000005,0.3795927624615696,3464.490000000001,above_120_percent,1,0
PRV059,80053,VA,2024-02,Medicare Advantage,Fee Schedule,52,24.56,15.58,15.24,15.37,792.48,799.24,1.0136629798308394,0.21000000000000085,0.013662979830839354,10.920000000000044,100_to_120_percent,0,0
PRV012,70551,VA,2024-07,Commercial PPO,Percent of Medicare,14,407.65,272.17,272.03,246.58,3808.4199999999996,3452.1200000000003,1.103779706383324,25.590000000000003,0.10377970638332389,358.26000000000005,100_to_120_percent,0,0
PRV039,70551,NY,2025-08,Medicare Advantage,Case Rate,24,273.82,195.04,170.98,246.58,4103.5199999999995,5917.92,0.7909806148106091,-51.54000000000002,-0.20901938518939095,-1236.9600000000005,below_80_percent_of_medicare,0,1
PRV049,J3490,PA,2025-04,Commercial HMO,Fee Schedule,17,123.68,101.48,86.8,115.62,1475.6,1965.54,0.8777028195813873,-14.14,-0.12229718041861269,-240.38,80_to_100_percent,0,0
PRV053,27447,NY,2024-10,Commercial HMO,Negotiated Commercial,15,1363.13,1298.22,1250.21,1165.98,18753.15,17489.7,1.1134153244481038,132.24,0.11341532444810375,1983.6000000000001,100_to_120_percent,0,0
PRV022,71046,PA,2024-12,Medicare Advantage,Percent of Medicare,19,62.46,34.04,33.0,33.04,627.0,627.76,1.0302663438256658,1.0,0.03026634382566586,19.0,100_to_120_percent,0,0
PRV042,70551,VA,2025-03,Commercial PPO,Case Rate,22,315.86,219.97,174.98,225.37,3849.56,4958.14,0.9760394018724764,-5.400000000000006,-0.02396059812752365,-118.80000000000013,80_to_100_percent,0,0
PRV030,45378,NC,2024-12,Exchange,Percent of Medicare,24,789.77,523.23,497.55,393.64,11941.2,9447.36,1.3292094299359822,129.59000000000003,0.32920942993598223,3110.1600000000008,above_120_percent,1,0
PRV007,80053,FL,2024-11,Commercial HMO,Percent of Medicare,45,26.95,20.69,19.02,15.37,855.9,691.65,1.3461288223812624,5.320000000000002,0.34612882238126236,239.4000000000001,above_120_percent,1,0
PRV014,99214,MD,2025-02,Medicare Advantage,Percent of Medicare,126,186.26,123.3,111.81,141.29,14088.06,17802.539999999997,0.8726732252813363,-17.989999999999995,-0.12732677471866372,-2266.7399999999993,80_to_100_percent,0,0
PRV045,71046,NC,2024-07,Commercial PPO,Percent of Medicare,23,66.83,36.66,31.91,35.17,733.93,808.9100000000001,1.0423656525447824,1.4899999999999949,0.04236565254478234,34.26999999999988,100_to_120_percent,0,0
PRV042,A0429,VA,2025-02,Medicare Advantage,Case Rate,15,425.96,306.62,288.68,334.01,4330.2,5010.15,0.9179964671716416,-27.389999999999986,-0.0820035328283584,-410.8499999999998,80_to_100_percent,0,0
PRV032,99214,NC,2025-05,Medicare Advantage,Case Rate,96,359.4,177.75,160.89,133.35,15445.439999999999,12801.599999999999,1.3329583802024747,44.400000000000006,0.33295838020247476,4262.400000000001,above_120_percent,1,0
PRV047,99214,NC,2025-06,Commercial HMO,Percent of Medicare,86,216.26,144.58,132.75,141.29,11416.5,12150.939999999999,1.023285441290962,3.2900000000000205,0.023285441290961998,282.94000000000176,100_to_120_percent,0,0
PRV042,A0429,VA,2025-03,Medicare Advantage,Percent of Medicare,22,485.38,307.65,307.65,334.01,6768.299999999999,7348.219999999999,0.9210802071794257,-26.360000000000014,-0.07891979282057428,-579.9200000000003,80_to_100_percent,0,0
PRV021,J3490,FL,2024-11,Medicare Advantage,Percent of Medicare,14,267.41,148.38,148.38,115.62,2077.3199999999997,1618.68,1.2833419823559937,32.75999999999999,0.28334198235599367,458.6399999999999,above_120_percent,1,0
PRV018,99214,VA,2025-04,Exchange,Case Rate,80,302.38,170.95,166.33,128.66,13306.400000000001,10292.8,1.3286957873464946,42.28999999999999,0.3286957873464946,3383.1999999999994,above_120_percent,1,0
PRV057,93000,MD,2025-06,Commercial HMO,Percent of Medicare,15,48.12,27.12,24.34,23.12,365.1,346.8,1.1730103806228374,4.0,0.17301038062283736,60.0,100_to_120_percent,0,0
PRV059,27447,VA,2024-08,Commercial PPO,Fee Schedule,20,3411.62,1557.28,1412.75,1304.32,28255.0,26086.399999999998,1.1939401373895977,252.96000000000004,0.19394013738959767,5059.200000000001,100_to_120_percent,0,0
PRV002,45378,NC,2024-12,Medicare Advantage,Fee Schedule,17,1015.77,574.71,531.98,417.19,9043.66,7092.23,1.3775737673482107,157.52000000000004,0.37757376734821074,2677.8400000000006,above_120_percent,1,0
PRV048,45378,NY,2025-05,Medicare Advantage,Case Rate,16,827.26,520.6,507.08,393.64,8113.28,6298.24,1.322528198353826,126.96000000000004,0.32252819835382596,2031.3600000000006,above_120_percent,1,0
PRV008,J3490,PA,2025-04,Exchange,Fee Schedule,23,307.17,173.48,152.55,120.81,3508.65,2778.63,1.4359738432248985,52.66999999999999,0.4359738432248985,1211.4099999999996,above_120_percent,1,0
PRV052,70551,NC,2024-12,Commercial PPO,Percent of Medicare,23,271.61,201.88,182.01,275.26,4186.23,6330.98,0.7334156797209911,-73.38,-0.2665843202790089,-1687.7399999999998,below_80_percent_of_medicare,0,1
PRV036,J3490,VA,2024-07,Commercial PPO,Fee Schedule,14,181.27,113.36,106.26,101.59,1487.64,1422.26,1.115857860025593,11.769999999999996,0.11585786002559302,164.77999999999994,100_to_120_percent,0,0
PRV042,70551,VA,2025-10,Medicare Advantage,Negotiated Commercial,21,639.06,303.48,278.61,256.22,5850.81,5380.620000000001,1.1844508625400045,47.25999999999999,0.18445086254000462,992.4599999999998,100_to_120_percent,0,0
PRV043,71046,NC,2025-02,Medicare Advantage,Fee Schedule,15,75.69,52.13,46.72,35.12,700.8,526.8,1.4843394077448748,17.010000000000005,0.4843394077448749,255.1500000000001,above_120_percent,1,0
PRV037,27447,VA,2025-01,Commercial PPO,Percent of Medicare,19,1924.56,1107.55,1039.66,1167.55,19753.54,22183.45,0.9486103378870284,-60.0,-0.05138966211297161,-1140.0,80_to_100_percent,0,0
PRV016,71046,PA,2024-12,Commercial PPO,Case Rate,31,70.24,49.86,43.89,33.04,1360.59,1024.24,1.5090799031476998,16.82,0.5090799031476998,521.42,above_120_percent,1,0
PRV049,27447,PA,2025-07,Commercial PPO,Fee Schedule,26,1476.71,1106.05,1020.62,1238.61,26536.12,32203.859999999997,0.8929768046439154,-132.55999999999995,-0.10702319535608461,-3446.5599999999986,80_to_100_percent,0,0
PRV034,J3490,PA,2024-08,Commercial PPO,Fee Schedule,25,181.72,127.68,111.02,117.66,2775.5,2941.5,1.0851606323304437,10.02000000000001,0.08516063233044374,250.50000000000026,100_to_120_percent,0,0
PRV033,A0429,FL,2025-11,Medicare Advantage,Case Rate,17,901.13,456.03,437.58,347.07,7438.86,5900.19,1.3139424323623476,108.95999999999998,0.3139424323623476,1852.3199999999997,above_120_percent,1,0
PRV020,70551,NC,2024-02,Exchange,Negotiated Commercial,20,400.67,242.23,208.05,246.58,4161.0,4931.6,0.9823586665585204,-4.350000000000023,-0.01764133344147953,-87.00000000000045,80_to_100_percent,0,0
PRV001,99213,FL,2024-01,Exchange,Negotiated Commercial,112,145.62,97.99,84.45,94.24,9458.4,10554.88,1.0397920203735145,3.75,0.03979202037351443,420.0,100_to_120_percent,0,0
PRV034,27447,PA,2025-01,Commercial PPO,Case Rate,13,1988.26,1338.27,1201.54,1165.98,15620.02,15157.74,1.1477641125919826,172.28999999999996,0.1477641125919827,2239.7699999999995,100_to_120_percent,0,0
PRV021,93000,FL,2025-09,Exchange,Fee Schedule,17,35.02,23.49,20.37,21.42,346.29,364.14000000000004,1.0966386554621848,2.0699999999999967,0.09663865546218471,35.18999999999994,100_to_120_percent,0,0
PRV040,93000,MD,2024-01,Commercial PPO,Negotiated Commercial,28,35.07,22.11,20.29,23.86,568.12,668.0799999999999,0.9266554903604359,-1.75,-0.07334450963956413,-49.0,80_to_100_percent,0,0
PRV022,J3490,PA,2025-05,Exchange,Percent of Medicare,20,137.25,102.87,93.47,101.59,1869.4,2031.8000000000002,1.01259966532139,1.2800000000000011,0.01259966532138991,25.600000000000023,100_to_120_percent,0,0
PRV059,71046,VA,2024-10,Medicare Advantage,Percent of Medicare,25,69.0,41.12,38.88,35.45,972.0000000000001,886.2500000000001,1.1599435825105782,5.669999999999995,0.1599435825105781,141.74999999999986,100_to_120_percent,0,0
PRV041,45378,NC,2024-01,Commercial HMO,Case Rate,23,645.41,354.73,324.01,396.98,7452.23,9130.54,0.8935714645574084,-42.25,-0.10642853544259157,-971.75,80_to_100_percent,0,0
PRV028,80053,VA,2024-09,Medicare Advantage,Case Rate,45,27.8,18.21,17.2,15.37,774.0,691.65,1.184775536759922,2.8400000000000016,0.18477553675992203,127.80000000000007,100_to_120_percent,0,0
PRV043,27447,NC,2025-04,Commercial HMO,Fee Schedule,17,2355.95,1929.55,1776.35,1238.61,30197.949999999997,21056.37,1.5578349924512156,690.94,0.5578349924512156,11745.980000000001,above_120_percent,1,0
PRV039,27447,NY,2025-04,Exchange,Negotiated Commercial,26,1822.92,1129.1,1129.1,1315.06,29356.6,34191.56,0.8585920034066886,-185.96000000000004,-0.14140799659331135,-4834.960000000001,80_to_100_percent,0,0
PRV038,J3490,NC,2025-09,Exchange,Negotiated Commercial,18,103.43,83.32,73.1,112.06,1315.8,2017.08,0.7435302516509013,-28.74000000000001,-0.25646974834909875,-517.3200000000002,below_80_percent_of_medicare,0,1
PRV035,99214,FL,2025-12,Commercial HMO,Negotiated Commercial,90,181.82,152.89,132.39,140.21,11915.099999999999,12618.900000000001,1.0904357749090647,12.679999999999978,0.09043577490906482,1141.199999999998,100_to_120_percent,0,0
PRV056,70551,NY,2024-02,Commercial PPO,Fee Schedule,23,306.76,177.53,165.02,219.7,3795.46,5053.099999999999,0.8080564406008194,-42.16999999999999,-0.19194355939918065,-969.9099999999997,80_to_100_percent,0,0
PRV020,71046,NC,2025-09,Exchange,Fee Schedule,17,47.1,44.85,39.57,32.83,672.69,558.11,1.3661285409686263,12.020000000000003,0.36612854096862635,204.34000000000006,above_120_percent,1,0
PRV026,71046,NC,2024-01,Commercial PPO,Case Rate,18,58.52,36.79,33.88,34.99,609.84,629.82,1.0514432695055729,1.7999999999999972,0.05144326950557294,32.39999999999995,100_to_120_percent,0,0
PRV016,J3490,PA,2025-12,Commercial HMO,Percent of Medicare,28,259.96,147.14,143.71,117.66,4023.88,3294.48,1.2505524392316845,29.47999999999999,0.2505524392316844,825.4399999999997,above_120_percent,1,0
PRV035,99214,FL,2025-07,Commercial HMO,Percent of Medicare,90,264.35,126.5,119.3,131.82,10737.0,11863.8,0.959641935973297,-5.319999999999993,-0.04035806402670303,-478.7999999999994,80_to_100_percent,0,0
PRV060,70551,MD,2025-11,Commercial PPO,Fee Schedule,12,298.93,264.71,253.9,225.37,3046.8,2704.44,1.1745573945068108,39.339999999999975,0.1745573945068109,472.0799999999997,100_to_120_percent,0,0
PRV037,80053,VA,2024-02,Exchange,Percent of Medicare,47,18.45,12.66,11.45,13.83,538.15,650.01,0.9154013015184382,-1.17,-0.08459869848156182,-54.989999999999995,80_to_100_percent,0,0
PRV013,J3490,PA,2024-02,Commercial PPO,Negotiated Commercial,19,133.33,98.95,89.21,112.06,1694.9899999999998,2129.14,0.8830091022666429,-13.11,-0.11699089773335712,-249.08999999999997,80_to_100_percent,0,0
PRV056,93000,NY,2025-12,Commercial PPO,Case Rate,21,36.69,21.92,21.12,23.12,443.52000000000004,485.52000000000004,0.9480968858131488,-1.1999999999999993,-0.05190311418685118,-25.199999999999985,80_to_100_percent,0,0
PRV048,93000,NY,2024-07,Commercial PPO,Percent of Medicare,14,27.11,20.81,18.03,25.07,252.42000000000002,350.98,0.8300757877941762,-4.260000000000002,-0.16992421220582377,-59.64000000000002,80_to_100_percent,0,0
PRV027,99213,MD,2024-10,Exchange,Fee Schedule,96,168.25,79.93,75.02,82.42,7201.92,7912.32,0.9697888861926718,-2.489999999999995,-0.030211113807328254,-239.0399999999995,80_to_100_percent,0,0
PRV009,71046,MD,2024-08,Medicare Advantage,Negotiated Commercial,12,48.89,37.38,34.19,35.45,410.28,425.40000000000003,1.0544428772919605,1.9299999999999997,0.0544428772919605,23.159999999999997,100_to_120_percent,0,0
PRV025,99213,NY,2024-04,Exchange,Case Rate,104,152.69,96.97,87.23,94.24,9071.92,9800.96,1.0289685908319186,2.730000000000004,0.02896859083191855,283.9200000000004,100_to_120_percent,0,0
PRV049,70551,PA,2024-02,Exchange,Case Rate,19,435.4,255.12,234.57,275.26,4456.83,5229.94,0.9268328126135291,-20.139999999999986,-0.07316718738647092,-382.65999999999974,80_to_100_percent,0,0
