flag_type,provider_id,hcpcs_code,state,month,service_category,benchmark_band,utilization_count,contract_to_medicare_ratio,dollar_variance,total_financial_variance
Overpayment,PRV046,93000,NC,2025-10,Diagnostic,above_120_percent,22,1.2719594594594594,6.440000000000001,141.68000000000004
Overpayment,PRV054,80053,PA,2025-09,Lab,above_120_percent,46,1.2326283987915407,3.08,141.68
Overpayment,PRV022,80053,PA,2024-06,Lab,100_to_120_percent,48,1.1969292389853137,2.9499999999999993,141.59999999999997
Overpayment,PRV033,80053,FL,2024-02,Lab,above_120_percent,36,1.2623497997329773,3.9299999999999997,141.48
Overpayment,PRV034,80053,PA,2025-07,Lab,above_120_percent,47,1.215925394548063,3.01,141.47
Overpayment,PRV007,71046,FL,2024-07,Imaging,above_120_percent,16,1.2675544794188862,8.840000000000003,141.44000000000005
Overpayment,PRV033,93000,FL,2025-03,Diagnostic,above_120_percent,22,1.277681660899654,6.419999999999998,141.23999999999995
Overpayment,PRV033,80053,FL,2024-05,Lab,above_120_percent,46,1.2318731117824773,3.0699999999999985,141.21999999999994
Overpayment,PRV025,80053,NY,2025-05,Lab,above_120_percent,41,1.2296395193591456,3.4400000000000013,141.04000000000005
Overpayment,PRV059,80053,VA,2025-06,Lab,100_to_120_percent,52,1.1944045911047345,2.709999999999999,140.91999999999996
Overpayment,PRV034,80053,PA,2025-08,Lab,100_to_120_percent,61,1.1542056074766354,2.3099999999999987,140.9099999999999
Overpayment,PRV004,93000,FL,2024-03,Diagnostic,above_120_percent,15,1.3935456831517183,9.39,140.85000000000002
Overpayment,PRV032,93000,NC,2025-09,Diagnostic,above_120_percent,16,1.3716216216216215,8.799999999999997,140.79999999999995
Overpayment,PRV006,80053,VA,2025-12,Lab,above_120_percent,39,1.26178390137781,3.6099999999999994,140.78999999999996
Overpayment,PRV016,80053,PA,2025-06,Lab,above_120_percent,50,1.2122356495468278,2.8100000000000005,140.50000000000003
Overpayment,PRV021,93000,FL,2024-03,Diagnostic,above_120_percent,16,1.350219385719984,8.780000000000001,140.48000000000002
Overpayment,PRV030,80053,NC,2024-05,Lab,100_to_120_percent,59,1.158878504672897,2.379999999999999,140.41999999999993
Overpayment,PRV041,80053,NC,2025-12,Lab,above_120_percent,40,1.2537960954446854,3.51,140.39999999999998
Overpayment,PRV033,80053,FL,2024-07,Lab,100_to_120_percent,58,1.1749819233550254,2.42,140.35999999999999
Overpayment,PRV054,93000,PA,2025-01,Diagnostic,above_120_percent,16,1.3498205025927406,8.770000000000003,140.32000000000005
Overpayment,PRV045,71046,NC,2025-07,Imaging,above_120_percent,16,1.2506430408688196,8.769999999999996,140.31999999999994
Overpayment,PRV021,71046,FL,2024-08,Imaging,above_120_percent,17,1.2349088838268794,8.25,140.25
Overpayment,PRV023,93000,MD,2025-08,Diagnostic,above_120_percent,23,1.2634083044982698,6.09,140.07
Overpayment,PRV041,80053,NC,2024-12,Lab,100_to_120_percent,47,1.198931909212283,2.9800000000000004,140.06000000000003
Overpayment,PRV060,93000,MD,2025-05,Diagnostic,above_120_percent,20,1.3027681660899655,7.0,140.0
Overpayment,PRV033,80053,FL,2025-10,Lab,100_to_120_percent,52,1.1929698708751793,2.6899999999999995,139.87999999999997
Overpayment,PRV016,71046,PA,2025-04,Imaging,above_120_percent,14,1.304294852269266,9.990000000000002,139.86
Overpayment,PRV059,93000,VA,2025-02,Diagnostic,above_120_percent,25,1.2225767850019944,5.579999999999998,139.49999999999994
Overpayment,PRV059,80053,VA,2025-07,Lab,above_120_percent,44,1.227403156384505,3.17,139.48
Overpayment,PRV026,80053,NC,2025-02,Lab,above_120_percent,38,1.2632711621233859,3.67,139.46
Overpayment,PRV057,80053,MD,2024-10,Lab,above_120_percent,42,1.2160052049446977,3.320000000000002,139.44000000000008
Overpayment,PRV020,93000,NC,2025-11,Diagnostic,above_120_percent,26,1.2523540489642186,5.360000000000003,139.36000000000007
Overpayment,PRV043,71046,NC,2024-10,Imaging,above_120_percent,16,1.2476542507819164,8.71,139.36
Overpayment,PRV033,93000,FL,2024-02,Diagnostic,above_120_percent,25,1.2595704948646125,5.559999999999999,138.99999999999997
Overpayment,PRV053,80053,NY,2024-12,Lab,above_120_percent,43,1.2101496421600522,3.230000000000002,138.8900000000001
Overpayment,PRV046,71046,NC,2024-10,Imaging,above_120_percent,11,1.3588285470571508,12.619999999999997,138.81999999999996
Overpayment,PRV054,71046,PA,2025-06,Imaging,above_120_percent,18,1.2195330296127562,7.710000000000001,138.78000000000003
Overpayment,PRV044,93000,MD,2025-12,Diagnostic,above_120_percent,14,1.4184966216216217,9.910000000000004,138.74000000000007
Overpayment,PRV016,80053,PA,2024-02,Lab,above_120_percent,50,1.2092145015105742,2.7700000000000014,138.50000000000006
Overpayment,PRV018,80053,VA,2024-11,Lab,above_120_percent,50,1.2092145015105742,2.7700000000000014,138.50000000000006
Overpayment,PRV008,80053,PA,2024-05,Lab,above_120_percent,43,1.2335025380710662,3.2200000000000024,138.4600000000001
Overpayment,PRV053,93000,NY,2025-10,Diagnostic,above_120_percent,18,1.3326124567474047,7.689999999999998,138.41999999999996
Overpayment,PRV008,80053,PA,2024-06,Lab,above_120_percent,38,1.236824983734548,3.6400000000000023,138.32000000000008
Overpayment,PRV021,71046,FL,2024-05,Imaging,above_120_percent,13,1.2998589562764455,10.629999999999995,138.18999999999994
Overpayment,PRV007,93000,FL,2024-06,Diagnostic,above_120_percent,19,1.307010135135135,7.27,138.13
Overpayment,PRV041,80053,NC,2025-03,Lab,above_120_percent,40,1.2474892395982784,3.450000000000001,138.00000000000006
Overpayment,PRV007,93000,FL,2025-08,Diagnostic,above_120_percent,24,1.2707156308851224,5.75,138.0
Overpayment,PRV044,71046,MD,2025-04,Imaging,above_120_percent,15,1.2781476997578691,9.189999999999998,137.84999999999997
Overpayment,PRV020,93000,NC,2025-12,Diagnostic,above_120_percent,28,1.206202849958089,4.920000000000002,137.76000000000005
Overpayment,PRV028,71046,VA,2024-10,Imaging,above_120_percent,16,1.2428772919605078,8.61,137.76
Overpayment,PRV041,93000,NC,2024-09,Diagnostic,above_120_percent,20,1.2905405405405406,6.879999999999999,137.59999999999997
Overpayment,PRV016,71046,PA,2024-01,Imaging,above_120_percent,18,1.2175398633257404,7.640000000000001,137.52
Overpayment,PRV034,71046,PA,2024-11,Imaging,above_120_percent,20,1.2092598233323182,6.8700000000000045,137.4000000000001
Overpayment,PRV034,80053,PA,2025-02,Lab,100_to_120_percent,45,1.1984385165907614,3.0500000000000025,137.2500000000001
Overpayment,PRV009,80053,MD,2025-11,Lab,above_120_percent,47,1.2117476432197245,2.9200000000000017,137.24000000000007
Overpayment,PRV043,71046,NC,2024-03,Imaging,above_120_percent,18,1.231800182759671,7.609999999999999,136.98
Overpayment,PRV034,80053,PA,2024-10,Lab,100_to_120_percent,48,1.1902536715620826,2.849999999999998,136.7999999999999
Overpayment,PRV033,93000,FL,2025-05,Diagnostic,above_120_percent,25,1.2292539815590946,5.469999999999999,136.74999999999997
Overpayment,PRV006,93000,VA,2024-03,Diagnostic,above_120_percent,27,1.2120704107292541,5.060000000000002,136.62000000000006
Overpayment,PRV016,80053,PA,2025-04,Lab,100_to_120_percent,46,1.1982643524699599,2.969999999999999,136.61999999999995
Overpayment,PRV035,80053,FL,2025-11,Lab,above_120_percent,41,1.2222963951935912,3.3299999999999983,136.52999999999992
Overpayment,PRV032,93000,NC,2025-09,Diagnostic,above_120_percent,13,1.443412162162162,10.5,136.5
Overpayment,PRV010,80053,PA,2025-03,Lab,100_to_120_percent,48,1.184775536759922,2.8400000000000016,136.32000000000008
Overpayment,PRV041,71046,NC,2024-07,Imaging,above_120_percent,12,1.3438256658595642,11.36,136.32
Overpayment,PRV059,80053,VA,2025-11,Lab,above_120_percent,41,1.2507552870090632,3.3199999999999985,136.11999999999995
Overpayment,PRV041,80053,NC,2025-12,Lab,100_to_120_percent,52,1.1892675852066714,2.6099999999999994,135.71999999999997
Overpayment,PRV018,80053,VA,2024-04,Lab,above_120_percent,41,1.2400290065264685,3.3100000000000023,135.7100000000001
Overpayment,PRV060,80053,MD,2025-06,Lab,100_to_120_percent,46,1.1969292389853137,2.9499999999999993,135.69999999999996
Overpayment,PRV023,93000,MD,2025-09,Diagnostic,above_120_percent,24,1.2660075329566856,5.650000000000002,135.60000000000005
Overpayment,PRV020,71046,NC,2024-07,Imaging,above_120_percent,20,1.206518428266829,6.780000000000001,135.60000000000002
Overpayment,PRV030,93000,NC,2025-09,Diagnostic,above_120_percent,19,1.2844036697247707,7.130000000000003,135.47000000000006
Overpayment,PRV025,71046,NY,2025-12,Imaging,above_120_percent,20,1.204903147699758,6.770000000000003,135.40000000000006
Overpayment,PRV007,71046,FL,2025-01,Imaging,above_120_percent,19,1.2168748096253428,7.1200000000000045,135.2800000000001
Overpayment,PRV060,80053,MD,2024-03,Lab,above_120_percent,42,1.230989956958393,3.2200000000000006,135.24000000000004
Overpayment,PRV018,80053,VA,2025-05,Lab,100_to_120_percent,53,1.1925981873111782,2.549999999999999,135.14999999999995
Overpayment,PRV034,80053,PA,2025-04,Lab,100_to_120_percent,59,1.1642754662840746,2.290000000000001,135.11000000000004
Overpayment,PRV016,71046,PA,2024-12,Imaging,above_120_percent,20,1.205604629911666,6.75,135.0
Overpayment,PRV054,71046,PA,2025-04,Imaging,above_120_percent,16,1.2551452784503632,8.43,134.88
Overpayment,PRV044,93000,MD,2024-08,Diagnostic,above_120_percent,18,1.349673202614379,7.489999999999998,134.81999999999996
Overpayment,PRV048,71046,NY,2024-02,Imaging,above_120_percent,18,1.2123969292010235,7.469999999999999,134.45999999999998
Overpayment,PRV030,71046,NC,2024-09,Imaging,above_120_percent,19,1.2010235996588001,7.07,134.33
Overpayment,PRV059,93000,VA,2024-08,Diagnostic,above_120_percent,22,1.2576013513513513,6.100000000000001,134.20000000000005
Overpayment,PRV023,80053,MD,2024-09,Lab,100_to_120_percent,50,1.1922525107604018,2.6800000000000015,134.00000000000009
Overpayment,PRV032,93000,NC,2024-10,Diagnostic,above_120_percent,21,1.2544874351814919,6.379999999999999,133.98
Overpayment,PRV008,71046,PA,2025-07,Imaging,above_120_percent,12,1.3399329881206214,11.160000000000004,133.92000000000004
Overpayment,PRV031,80053,PA,2025-11,Lab,above_120_percent,46,1.2087517934002872,2.910000000000002,133.8600000000001
Overpayment,PRV046,93000,NC,2024-02,Diagnostic,above_120_percent,19,1.2808137215795772,7.039999999999999,133.76
Overpayment,PRV007,93000,FL,2024-08,Diagnostic,above_120_percent,18,1.3213667820069204,7.43,133.74
Overpayment,PRV008,93000,PA,2025-02,Diagnostic,above_120_percent,13,1.4446366782006919,10.279999999999998,133.63999999999996
Overpayment,PRV031,93000,PA,2024-11,Diagnostic,above_120_percent,16,1.3526182432432432,8.350000000000001,133.60000000000002
Overpayment,PRV059,93000,VA,2024-05,Diagnostic,above_120_percent,20,1.2889273356401383,6.68,133.6
Overpayment,PRV032,71046,NC,2024-08,Imaging,above_120_percent,20,1.202179176755448,6.68,133.6
Overpayment,PRV060,71046,MD,2024-02,Imaging,above_120_percent,18,1.2109752630082458,7.420000000000002,133.56000000000003
Overpayment,PRV046,71046,NC,2024-10,Imaging,above_120_percent,15,1.2530565823144726,8.899999999999999,133.49999999999997
Overpayment,PRV008,93000,PA,2025-12,Diagnostic,above_120_percent,20,1.2816722972972974,6.670000000000002,133.40000000000003
Overpayment,PRV057,80053,MD,2024-01,Lab,100_to_120_percent,58,1.1667875271936186,2.3000000000000007,133.40000000000003
Overpayment,PRV028,93000,VA,2025-02,Diagnostic,above_120_percent,18,1.3105616093880972,7.41,133.38
Overpayment,PRV025,71046,NY,2025-07,Imaging,above_120_percent,19,1.2006287510717346,7.019999999999996,133.37999999999994
Overpayment,PRV021,80053,FL,2025-03,Lab,above_120_percent,44,1.2022696929238985,3.030000000000001,133.32000000000005
Overpayment,PRV047,80053,NC,2025-09,Lab,above_120_percent,36,1.267534345625452,3.700000000000001,133.20000000000005
Overpayment,PRV018,93000,VA,2024-11,Diagnostic,above_120_percent,13,1.4084563222975668,10.240000000000002,133.12000000000003
Overpayment,PRV021,93000,FL,2025-02,Diagnostic,above_120_percent,17,1.3386678200692042,7.829999999999998,133.10999999999996
Overpayment,PRV046,93000,NC,2025-06,Diagnostic,above_120_percent,16,1.3314718787395294,8.310000000000002,132.96000000000004
Overpayment,PRV025,93000,NY,2025-03,Diagnostic,above_120_percent,22,1.2409254088552053,6.039999999999999,132.88
Overpayment,PRV006,80053,VA,2025-04,Lab,100_to_120_percent,57,1.1759818731117824,2.33,132.81
Overpayment,PRV016,80053,PA,2025-11,Lab,above_120_percent,42,1.2284887924801156,3.1599999999999984,132.71999999999994
Overpayment,PRV046,80053,NC,2024-04,Lab,above_120_percent,44,1.2273413897280967,3.01,132.44
Overpayment,PRV018,80053,VA,2024-04,Lab,above_120_percent,35,1.252336448598131,3.780000000000001,132.30000000000004
Overpayment,PRV043,80053,NC,2025-09,Lab,above_120_percent,35,1.2711621233859398,3.7799999999999994,132.29999999999998
Overpayment,PRV044,93000,MD,2024-04,Diagnostic,above_120_percent,25,1.2490583804143127,5.290000000000003,132.25000000000006
Overpayment,PRV007,93000,FL,2025-08,Diagnostic,above_120_percent,14,1.4083044982698962,9.440000000000001,132.16000000000003
Overpayment,PRV028,80053,VA,2024-01,Lab,100_to_120_percent,60,1.1595358955765047,2.200000000000001,132.00000000000006
Overpayment,PRV004,93000,FL,2025-10,Diagnostic,above_120_percent,17,1.3095333067411248,7.759999999999998,131.91999999999996
Overpayment,PRV054,71046,PA,2024-02,Imaging,above_120_percent,16,1.2342905885698037,8.239999999999995,131.83999999999992
Overpayment,PRV031,93000,PA,2024-03,Diagnostic,above_120_percent,23,1.2401508801341157,5.73,131.79000000000002
Overpayment,PRV051,93000,VA,2024-12,Diagnostic,above_120_percent,23,1.2419763513513513,5.73,131.79000000000002
Overpayment,PRV059,80053,VA,2025-09,Lab,above_120_percent,41,1.2142857142857144,3.210000000000001,131.61000000000004
Overpayment,PRV018,93000,VA,2025-05,Diagnostic,above_120_percent,18,1.3161764705882353,7.309999999999999,131.57999999999998
Overpayment,PRV048,80053,NY,2024-04,Lab,above_120_percent,44,1.2168237853517043,2.990000000000002,131.5600000000001
Overpayment,PRV022,80053,PA,2024-01,Lab,100_to_120_percent,48,1.1782693558880937,2.74,131.52
Overpayment,PRV009,93000,MD,2025-09,Diagnostic,above_120_percent,16,1.344509639564124,8.219999999999999,131.51999999999998
Overpayment,PRV034,80053,PA,2025-09,Lab,100_to_120_percent,50,1.1907179115300945,2.6300000000000026,131.5000000000001
Overpayment,PRV005,93000,PA,2025-08,Diagnostic,above_120_percent,24,1.2309966216216215,5.469999999999999,131.27999999999997
Overpayment,PRV028,80053,VA,2025-12,Lab,above_120_percent,43,1.2205350686912508,3.049999999999999,131.14999999999995
Overpayment,PRV020,80053,NC,2025-03,Lab,above_120_percent,44,1.2154736080983368,2.9799999999999986,131.11999999999995
Overpayment,PRV021,80053,FL,2025-01,Lab,above_120_percent,33,1.28705712219812,3.9700000000000006,131.01000000000002
Overpayment,PRV016,93000,PA,2024-12,Diagnostic,above_120_percent,20,1.261268448344635,6.550000000000001,131.0
Overpayment,PRV021,93000,FL,2025-03,Diagnostic,above_120_percent,23,1.2678907721280603,5.690000000000001,130.87000000000003
Overpayment,PRV017,80053,VA,2025-10,Lab,above_120_percent,31,1.3187311178247734,4.220000000000001,130.82000000000002
Overpayment,PRV009,93000,MD,2025-08,Diagnostic,above_120_percent,20,1.3053221288515406,6.539999999999999,130.79999999999998
Overpayment,PRV028,80053,VA,2025-05,Lab,above_120_percent,37,1.2552422270426609,3.5299999999999994,130.60999999999999
Overpayment,PRV053,93000,NY,2025-07,Diagnostic,above_120_percent,22,1.2564878892733564,5.93,130.45999999999998
Overpayment,PRV036,80053,VA,2024-10,Lab,above_120_percent,42,1.20694259012016,3.099999999999998,130.1999999999999
Overpayment,PRV001,80053,FL,2025-11,Lab,above_120_percent,46,1.203012912482066,2.83,130.18
Overpayment,PRV007,93000,FL,2025-09,Diagnostic,above_120_percent,19,1.286672254819782,6.84,129.96
Overpayment,PRV031,71046,PA,2025-01,Imaging,above_120_percent,15,1.2474992855101457,8.659999999999997,129.89999999999995
Overpayment,PRV028,80053,VA,2024-11,Lab,above_120_percent,39,1.251510574018127,3.33,129.87
Overpayment,PRV023,93000,MD,2024-07,Diagnostic,above_120_percent,25,1.2070203430394895,5.190000000000001,129.75000000000003
Overpayment,PRV032,71046,NC,2025-06,Imaging,above_120_percent,18,1.2179176755447942,7.200000000000003,129.60000000000005
Overpayment,PRV032,93000,NC,2025-10,Diagnostic,above_120_percent,19,1.2949826989619377,6.82,129.58
Overpayment,PRV054,80053,PA,2025-12,Lab,above_120_percent,37,1.233644859813084,3.5,129.5
Overpayment,PRV048,80053,NY,2024-07,Lab,100_to_120_percent,53,1.175035868005739,2.4399999999999995,129.31999999999996
Overpayment,PRV032,93000,NC,2024-12,Diagnostic,above_120_percent,17,1.328719723183391,7.599999999999998,129.19999999999996
Overpayment,PRV005,71046,PA,2024-11,Imaging,above_120_percent,14,1.262243735763098,9.21,128.94
Overpayment,PRV018,71046,VA,2024-11,Imaging,above_120_percent,17,1.2294188861985471,7.579999999999998,128.85999999999996
Overpayment,PRV054,80053,PA,2025-02,Lab,above_120_percent,40,1.230989956958393,3.2200000000000006,128.8
Overpayment,PRV012,71046,VA,2024-11,Imaging,above_120_percent,16,1.2288882570372475,8.049999999999997,128.79999999999995
Overpayment,PRV006,80053,VA,2025-01,Lab,100_to_120_percent,53,1.1743185078909615,2.4300000000000015,128.79000000000008
Overpayment,PRV059,80053,VA,2025-03,Lab,above_120_percent,39,1.2393038433647572,3.3000000000000007,128.70000000000002
Overpayment,PRV028,71046,VA,2024-04,Imaging,above_120_percent,15,1.259685230024213,8.579999999999998,128.7
Overpayment,PRV004,93000,FL,2025-05,Diagnostic,above_120_percent,23,1.2631826741996233,5.59,128.57
Overpayment,PRV031,93000,PA,2024-03,Diagnostic,above_120_percent,16,1.3391047297297298,8.030000000000001,128.48000000000002
Overpayment,PRV041,80053,NC,2025-01,Lab,above_120_percent,35,1.2387768379960964,3.67,128.45
Overpayment,PRV002,80053,NC,2024-06,Lab,above_120_percent,40,1.2142857142857144,3.210000000000001,128.40000000000003
Overpayment,PRV054,80053,PA,2024-07,Lab,above_120_percent,46,1.2023205221174764,2.789999999999999,128.33999999999997
Overpayment,PRV021,71046,FL,2024-08,Imaging,above_120_percent,18,1.203486710488711,7.119999999999997,128.15999999999997
Overpayment,PRV007,80053,FL,2025-05,Lab,above_120_percent,35,1.2443257676902537,3.66,128.1
Overpayment,PRV023,93000,MD,2024-10,Diagnostic,above_120_percent,19,1.2824811399832357,6.740000000000002,128.06000000000003
Overpayment,PRV028,93000,VA,2025-01,Diagnostic,above_120_percent,17,1.3003589948145193,7.530000000000001,128.01000000000002
Overpayment,PRV053,80053,NY,2024-01,Lab,above_120_percent,41,1.2262509064539522,3.120000000000001,127.92000000000004
Overpayment,PRV028,80053,VA,2024-09,Lab,100_to_120_percent,45,1.184775536759922,2.8400000000000016,127.80000000000007
Overpayment,PRV005,93000,PA,2025-10,Diagnostic,above_120_percent,20,1.3008474576271187,6.390000000000001,127.80000000000001
Overpayment,PRV007,80053,FL,2025-03,Lab,above_120_percent,48,1.200906344410876,2.66,127.68
Overpayment,PRV018,93000,VA,2025-02,Diagnostic,above_120_percent,16,1.3344509639564124,7.98,127.68
Overpayment,PRV041,71046,NC,2024-04,Imaging,above_120_percent,17,1.2132499289166903,7.5,127.5
Overpayment,PRV026,80053,NC,2024-02,Lab,100_to_120_percent,51,1.1812907904278462,2.5,127.5
Overpayment,PRV031,80053,PA,2024-07,Lab,100_to_120_percent,51,1.188821752265861,2.5,127.5
Overpayment,PRV048,93000,NY,2025-07,Diagnostic,above_120_percent,22,1.244510135135135,5.789999999999999,127.37999999999998
Overpayment,PRV020,93000,NC,2024-10,Diagnostic,above_120_percent,22,1.244510135135135,5.789999999999999,127.37999999999998
Overpayment,PRV036,71046,VA,2024-08,Imaging,above_120_percent,14,1.2584589138470286,9.089999999999996,127.25999999999995
Overpayment,PRV043,80053,NC,2024-04,Lab,above_120_percent,30,1.3074691805656273,4.240000000000002,127.20000000000006
Overpayment,PRV018,71046,VA,2024-07,Imaging,above_120_percent,16,1.2421565641181846,7.950000000000003,127.20000000000005
Overpayment,PRV023,80053,MD,2024-05,Lab,100_to_120_percent,50,1.1918429003021147,2.539999999999999,126.99999999999996
Overpayment,PRV021,93000,FL,2025-05,Diagnostic,above_120_percent,12,1.4939309056956114,10.579999999999998,126.95999999999998
Overpayment,PRV006,93000,VA,2025-09,Diagnostic,above_120_percent,19,1.2820945945945945,6.68,126.91999999999999
Overpayment,PRV044,93000,MD,2024-10,Diagnostic,above_120_percent,21,1.2612456747404843,6.039999999999999,126.83999999999997
Overpayment,PRV007,93000,FL,2025-05,Diagnostic,above_120_percent,13,1.3889110490626246,9.75,126.75
Overpayment,PRV051,71046,VA,2024-05,Imaging,above_120_percent,19,1.2028632348461774,6.660000000000004,126.54000000000008
Overpayment,PRV018,93000,VA,2024-12,Diagnostic,above_120_percent,21,1.2603806228373702,6.02,126.41999999999999
Overpayment,PRV044,71046,MD,2025-04,Imaging,above_120_percent,11,1.3271640091116175,11.490000000000002,126.39000000000001
Overpayment,PRV018,80053,VA,2025-10,Lab,above_120_percent,35,1.2409879839786382,3.6099999999999994,126.34999999999998
Overpayment,PRV030,93000,NC,2024-12,Diagnostic,above_120_percent,22,1.2702448210922788,5.740000000000002,126.28000000000004
Overpayment,PRV031,93000,PA,2025-07,Diagnostic,above_120_percent,14,1.3780385582564965,9.020000000000003,126.28000000000004
Overpayment,PRV006,93000,VA,2024-06,Diagnostic,above_120_percent,25,1.213260135135135,5.050000000000001,126.25000000000001
Overpayment,PRV059,93000,VA,2025-10,Diagnostic,above_120_percent,27,1.2180205415499532,4.669999999999998,126.08999999999995
Overpayment,PRV053,80053,NY,2024-06,Lab,above_120_percent,43,1.2101865136298422,2.9300000000000015,125.99000000000007
Overpayment,PRV019,80053,NY,2025-05,Lab,100_to_120_percent,52,1.1749819233550254,2.42,125.84
Overpayment,PRV060,93000,MD,2025-04,Diagnostic,above_120_percent,19,1.3116760828625236,6.620000000000001,125.78000000000002
Overpayment,PRV053,93000,NY,2024-08,Diagnostic,above_120_percent,22,1.2277622656561629,5.710000000000001,125.62000000000002
Overpayment,PRV030,71046,NC,2025-11,Imaging,above_120_percent,14,1.2547625817458061,8.96,125.44000000000001
Overpayment,PRV051,93000,VA,2024-11,Diagnostic,above_120_percent,17,1.3112331081081081,7.370000000000001,125.29000000000002
Overpayment,PRV031,93000,PA,2024-08,Diagnostic,above_120_percent,17,1.3112331081081081,7.370000000000001,125.29000000000002
Overpayment,PRV036,71046,VA,2025-07,Imaging,above_120_percent,14,1.2723119098385625,8.940000000000005,125.16000000000007
Overpayment,PRV025,93000,NY,2025-09,Diagnostic,above_120_percent,21,1.2516891891891893,5.960000000000001,125.16000000000003
Overpayment,PRV026,71046,NC,2025-01,Imaging,above_120_percent,16,1.236682808716707,7.82,125.12
Overpayment,PRV018,93000,VA,2025-01,Diagnostic,above_120_percent,20,1.294256120527307,6.25,125.0
Overpayment,PRV025,80053,NY,2025-12,Lab,100_to_120_percent,56,1.159971305595409,2.230000000000002,124.88000000000012
Overpayment,PRV005,80053,PA,2024-05,Lab,100_to_120_percent,52,1.1561483409238777,2.4000000000000004,124.80000000000001
Overpayment,PRV057,80053,MD,2025-10,Lab,100_to_120_percent,53,1.1568758344459278,2.349999999999998,124.54999999999988
Overpayment,PRV023,80053,MD,2024-09,Lab,above_120_percent,34,1.2764350453172204,3.6599999999999984,124.43999999999994
Overpayment,PRV008,80053,PA,2025-09,Lab,100_to_120_percent,52,1.1805135951661632,2.3900000000000006,124.28000000000003
Overpayment,PRV018,80053,VA,2024-11,Lab,above_120_percent,41,1.2022696929238985,3.030000000000001,124.23000000000005
Overpayment,PRV033,93000,FL,2025-08,Diagnostic,above_120_percent,15,1.3496621621621623,8.280000000000001,124.20000000000002
Overpayment,PRV041,93000,NC,2024-03,Diagnostic,above_120_percent,24,1.2166806370494552,5.170000000000002,124.08000000000004
Overpayment,PRV044,93000,MD,2024-06,Diagnostic,above_120_percent,14,1.4136321195144723,8.86,124.03999999999999
Overpayment,PRV044,93000,MD,2024-10,Diagnostic,above_120_percent,14,1.3832179930795847,8.86,124.03999999999999
Overpayment,PRV026,80053,NC,2025-10,Lab,100_to_120_percent,50,1.1798404641044236,2.4800000000000004,124.00000000000003
Overpayment,PRV034,80053,PA,2025-11,Lab,above_120_percent,35,1.2673716012084593,3.540000000000001,123.90000000000003
Overpayment,PRV043,93000,NC,2024-04,Diagnostic,above_120_percent,19,1.2753378378378377,6.52,123.88
Overpayment,PRV060,80053,MD,2024-04,Lab,above_120_percent,43,1.2088469905728791,2.8800000000000026,123.84000000000012
Overpayment,PRV032,80053,NC,2024-02,Lab,100_to_120_percent,48,1.1850789096126255,2.58,123.84
Overpayment,PRV004,71046,FL,2024-01,Imaging,above_120_percent,15,1.232722143864598,8.25,123.75
Overpayment,PRV033,80053,FL,2025-05,Lab,above_120_percent,44,1.2037708484408993,2.8100000000000023,123.6400000000001
Overpayment,PRV054,80053,PA,2025-05,Lab,100_to_120_percent,47,1.1711125569290828,2.630000000000001,123.61000000000004
Overpayment,PRV046,93000,NC,2025-05,Diagnostic,above_120_percent,20,1.2673010380622838,6.18,123.6
Overpayment,PRV008,93000,PA,2025-10,Diagnostic,above_120_percent,19,1.3060263653483992,6.5,123.5
Overpayment,PRV004,93000,FL,2024-10,Diagnostic,above_120_percent,12,1.4104507379337854,10.29,123.47999999999999
Overpayment,PRV016,93000,PA,2025-10,Diagnostic,above_120_percent,21,1.2483108108108107,5.879999999999999,123.47999999999998
Overpayment,PRV046,93000,NC,2025-07,Diagnostic,above_120_percent,14,1.3692372170997487,8.810000000000002,123.34000000000003
Overpayment,PRV017,93000,VA,2025-02,Diagnostic,above_120_percent,14,1.4138418079096047,8.790000000000003,123.06000000000003
Overpayment,PRV023,93000,MD,2025-07,Diagnostic,above_120_percent,16,1.3326124567474047,7.689999999999998,123.03999999999996
Overpayment,PRV041,93000,NC,2025-07,Diagnostic,above_120_percent,20,1.2453131232548862,6.149999999999999,122.99999999999997
Overpayment,PRV059,93000,VA,2024-08,Diagnostic,above_120_percent,18,1.2884290540540542,6.830000000000002,122.94000000000003
Overpayment,PRV012,71046,VA,2024-06,Imaging,above_120_percent,16,1.2186788154897494,7.68,122.88
Overpayment,PRV021,93000,FL,2024-02,Diagnostic,above_120_percent,20,1.2655709342560553,6.140000000000001,122.80000000000001
Overpayment,PRV034,80053,PA,2024-07,Lab,100_to_120_percent,48,1.17022696929239,2.5500000000000007,122.40000000000003
Overpayment,PRV018,71046,VA,2025-01,Imaging,above_120_percent,14,1.2465444287729195,8.739999999999995,122.35999999999993
Overpayment,PRV006,80053,VA,2025-08,Lab,100_to_120_percent,49,1.1805656272661351,2.490000000000002,122.0100000000001
Overpayment,PRV031,80053,PA,2025-03,Lab,above_120_percent,38,1.232104121475054,3.209999999999999,121.97999999999996
Overpayment,PRV007,71046,FL,2024-10,Imaging,above_120_percent,13,1.2857142857142858,9.380000000000003,121.94000000000003
Overpayment,PRV044,93000,MD,2024-03,Diagnostic,above_120_percent,22,1.2335304054054055,5.530000000000001,121.66000000000003
Overpayment,PRV020,71046,NC,2025-05,Imaging,above_120_percent,12,1.2880295706568097,10.129999999999995,121.55999999999995
Overpayment,PRV006,80053,VA,2025-05,Lab,100_to_120_percent,48,1.1834662799129805,2.530000000000001,121.44000000000005
