provider_id,provider_name,provider_type,state,locality,hcpcs_code,service_description,service_category,contract_allowed_amount,contract_paid_amount,billed_amount,utilization_count,effective_date,contract_type,payer_product,medicare_benchmark_amount,benchmark_source,service_month,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,over_benchmark_flag,under_benchmark_flag,benchmark_band
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,93.35,93.35,120.03,16,2024-06-01,Negotiated Commercial,Commercial HMO,117.66,simulated_cms_style_fee_schedule,2024-06-01,1493.6,1882.56,0.7933877273499915,-24.310000000000002,-0.20661227265000853,-388.96000000000004,0,1,below_80_percent_of_medicare
PRV015,Provider Network 15,Imaging Center,NC,NC Locality,J3490,Unclassified drug,Pharmacy,87.8,76.44,149.16,16,2025-12-01,Case Rate,Medicare Advantage,112.06,simulated_cms_style_fee_schedule,2025-12-01,1223.04,1792.96,0.7835088345529181,-24.260000000000005,-0.21649116544708197,-388.1600000000001,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,84.91,75.38,124.99,14,2025-11-01,Fee Schedule,Exchange,112.06,simulated_cms_style_fee_schedule,2025-11-01,1055.32,1568.8400000000001,0.7577190790647866,-27.150000000000006,-0.24228092093521333,-380.1000000000001,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,89.07,81.43,131.3,16,2025-07-01,Case Rate,Medicare Advantage,112.06,simulated_cms_style_fee_schedule,2025-07-01,1302.88,1792.96,0.7948420489023736,-22.99000000000001,-0.20515795109762636,-367.84000000000015,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,96.31,88.85,162.26,15,2024-03-01,Case Rate,Medicare Advantage,120.81,simulated_cms_style_fee_schedule,2024-03-01,1332.75,1812.15,0.7972022183594073,-24.5,-0.20279778164059267,-367.5,0,1,below_80_percent_of_medicare
PRV011,Provider Network 11,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,91.25,83.11,144.48,15,2025-02-01,Percent of Medicare,Exchange,115.62,simulated_cms_style_fee_schedule,2025-02-01,1246.65,1734.3000000000002,0.7892233177650925,-24.370000000000005,-0.21077668223490748,-365.55000000000007,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,J3490,Unclassified drug,Pharmacy,82.54,79.74,132.48,11,2024-03-01,Negotiated Commercial,Exchange,115.62,simulated_cms_style_fee_schedule,2024-03-01,877.14,1271.8200000000002,0.7138903303926657,-33.08,-0.28610966960733436,-363.88,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,J3490,Unclassified drug,Pharmacy,92.86,84.91,124.8,13,2024-09-01,Fee Schedule,Commercial HMO,120.81,simulated_cms_style_fee_schedule,2024-09-01,1103.83,1570.53,0.7686449797202218,-27.950000000000003,-0.2313550202797782,-363.35,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,91.26,82.88,180.23,12,2025-07-01,Fee Schedule,Commercial PPO,120.81,simulated_cms_style_fee_schedule,2025-07-01,994.56,1449.72,0.7554010429600199,-29.549999999999997,-0.2445989570399801,-354.59999999999997,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,86.75,79.08,145.47,14,2025-03-01,Negotiated Commercial,Commercial PPO,112.06,simulated_cms_style_fee_schedule,2025-03-01,1107.12,1568.8400000000001,0.7741388541852579,-25.310000000000002,-0.22586114581474212,-354.34000000000003,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,J3490,Unclassified drug,Pharmacy,90.95,82.34,116.36,13,2025-03-01,Fee Schedule,Medicare Advantage,117.66,simulated_cms_style_fee_schedule,2025-03-01,1070.42,1529.58,0.7729899711031787,-26.709999999999994,-0.22701002889682131,-347.2299999999999,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,21.57,18.83,40.85,25,2024-03-01,Case Rate,Medicare Advantage,35.17,simulated_cms_style_fee_schedule,2024-03-01,470.74999999999994,879.25,0.6133067955644015,-13.600000000000001,-0.38669320443559857,-340.00000000000006,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,75.67,70.0,102.61,13,2025-12-01,Negotiated Commercial,Medicare Advantage,101.59,simulated_cms_style_fee_schedule,2025-12-01,910.0,1320.67,0.7448567772418545,-25.92,-0.2551432227581455,-336.96000000000004,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,J3490,Unclassified drug,Pharmacy,89.79,77.22,123.5,12,2025-02-01,Percent of Medicare,Medicare Advantage,117.66,simulated_cms_style_fee_schedule,2025-02-01,926.64,1411.92,0.7631310555838858,-27.86999999999999,-0.23686894441611414,-334.4399999999999,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,76.22,69.7,80.03,13,2024-03-01,Negotiated Commercial,Commercial HMO,101.59,simulated_cms_style_fee_schedule,2024-03-01,906.1,1320.67,0.7502706959346392,-25.370000000000005,-0.2497293040653608,-329.81000000000006,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,80053,Comprehensive metabolic panel,Lab,9.52,8.31,15.24,59,2024-02-01,Case Rate,Commercial HMO,14.98,simulated_cms_style_fee_schedule,2024-02-01,490.29,883.82,0.6355140186915887,-5.460000000000001,-0.36448598130841126,-322.14000000000004,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,J3490,Unclassified drug,Pharmacy,88.87,85.82,154.19,12,2025-09-01,Negotiated Commercial,Commercial HMO,115.62,simulated_cms_style_fee_schedule,2025-09-01,1029.84,1387.44,0.7686386438332469,-26.75,-0.23136135616675316,-321.0,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,85.72,77.92,112.84,10,2024-03-01,Fee Schedule,Commercial PPO,117.66,simulated_cms_style_fee_schedule,2024-03-01,779.2,1176.6,0.7285398606153324,-31.939999999999998,-0.2714601393846677,-319.4,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.23,9.67,13.27,67,2025-11-01,Fee Schedule,Commercial HMO,14.98,simulated_cms_style_fee_schedule,2025-11-01,647.89,1003.6600000000001,0.6829105473965287,-4.75,-0.31708945260347127,-318.25,0,1,below_80_percent_of_medicare
PRV011,Provider Network 11,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,85.73,78.04,114.28,12,2024-06-01,Case Rate,Commercial PPO,112.06,simulated_cms_style_fee_schedule,2024-06-01,936.48,1344.72,0.765036587542388,-26.33,-0.234963412457612,-315.96,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,J3490,Unclassified drug,Pharmacy,80.85,73.71,114.47,15,2025-06-01,Negotiated Commercial,Commercial HMO,101.59,simulated_cms_style_fee_schedule,2025-06-01,1105.6499999999999,1523.8500000000001,0.7958460478393542,-20.74000000000001,-0.2041539521606458,-311.10000000000014,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,J3490,Unclassified drug,Pharmacy,77.66,76.66,108.28,13,2024-05-01,Negotiated Commercial,Medicare Advantage,101.59,simulated_cms_style_fee_schedule,2024-05-01,996.5799999999999,1320.67,0.7644453194212029,-23.930000000000007,-0.2355546805787972,-311.0900000000001,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,J3490,Unclassified drug,Pharmacy,93.06,87.26,158.41,11,2024-03-01,Case Rate,Medicare Advantage,120.81,simulated_cms_style_fee_schedule,2024-03-01,959.86,1328.91,0.7703004718152471,-27.75,-0.22969952818475292,-305.25,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,71046,Chest x-ray two views,Imaging,26.95,25.83,39.88,36,2025-05-01,Fee Schedule,Commercial PPO,35.12,simulated_cms_style_fee_schedule,2025-05-01,929.8799999999999,1264.32,0.767369020501139,-8.169999999999998,-0.23263097949886102,-294.11999999999995,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,23.68,21.82,33.89,25,2024-05-01,Negotiated Commercial,Medicare Advantage,35.12,simulated_cms_style_fee_schedule,2024-05-01,545.5,877.9999999999999,0.6742596810933941,-11.439999999999998,-0.3257403189066059,-285.99999999999994,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,J3490,Unclassified drug,Pharmacy,76.09,76.09,120.54,11,2025-06-01,Fee Schedule,Commercial PPO,101.59,simulated_cms_style_fee_schedule,2025-06-01,836.99,1117.49,0.7489910424254356,-25.5,-0.25100895757456443,-280.5,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,87.58,81.35,91.96,10,2024-11-01,Percent of Medicare,Medicare Advantage,115.62,simulated_cms_style_fee_schedule,2024-11-01,813.5,1156.2,0.75748140460128,-28.040000000000006,-0.24251859539871998,-280.4000000000001,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,J3490,Unclassified drug,Pharmacy,95.53,85.86,120.6,11,2025-05-01,Percent of Medicare,Medicare Advantage,120.81,simulated_cms_style_fee_schedule,2025-05-01,944.46,1328.91,0.7907457991888088,-25.28,-0.20925420081119114,-278.08000000000004,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,24.48,24.48,42.06,26,2024-02-01,Percent of Medicare,Exchange,35.12,simulated_cms_style_fee_schedule,2024-02-01,636.48,913.1199999999999,0.6970387243735764,-10.639999999999997,-0.3029612756264236,-276.63999999999993,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,22.74,22.73,39.73,22,2024-07-01,Negotiated Commercial,Medicare Advantage,35.17,simulated_cms_style_fee_schedule,2024-07-01,500.06,773.74,0.6465737844754051,-12.430000000000003,-0.3534262155245949,-273.4600000000001,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,22.93,22.02,45.21,22,2024-09-01,Percent of Medicare,Commercial HMO,34.99,simulated_cms_style_fee_schedule,2024-09-01,484.44,769.7800000000001,0.6553300943126608,-12.060000000000002,-0.3446699056873393,-265.32000000000005,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.01,23.87,37.52,26,2024-02-01,Fee Schedule,Exchange,35.12,simulated_cms_style_fee_schedule,2024-02-01,620.62,913.1199999999999,0.7121298405466971,-10.109999999999996,-0.28787015945330285,-262.8599999999999,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,22.16,21.66,32.74,24,2025-02-01,Case Rate,Medicare Advantage,33.04,simulated_cms_style_fee_schedule,2025-02-01,519.84,792.96,0.6707021791767555,-10.879999999999999,-0.32929782082324455,-261.12,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,71046,Chest x-ray two views,Imaging,19.86,18.08,27.86,20,2025-08-01,Fee Schedule,Commercial HMO,32.83,simulated_cms_style_fee_schedule,2025-08-01,361.59999999999997,656.5999999999999,0.60493451111788,-12.969999999999999,-0.39506548888212,-259.4,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,71046,Chest x-ray two views,Imaging,26.88,24.76,38.0,31,2024-01-01,Fee Schedule,Commercial HMO,35.17,simulated_cms_style_fee_schedule,2024-01-01,767.5600000000001,1090.27,0.7642877452374182,-8.290000000000003,-0.2357122547625818,-256.99000000000007,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,8.58,8.42,10.61,49,2025-10-01,Percent of Medicare,Commercial HMO,13.79,simulated_cms_style_fee_schedule,2025-10-01,412.58,675.7099999999999,0.6221899927483684,-5.209999999999999,-0.37781000725163155,-255.28999999999996,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.07,9.48,15.0,48,2024-03-01,Fee Schedule,Exchange,15.37,simulated_cms_style_fee_schedule,2024-03-01,455.04,737.76,0.6551724137931035,-5.299999999999999,-0.3448275862068965,-254.39999999999995,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,80053,Comprehensive metabolic panel,Lab,10.08,9.26,17.18,47,2024-03-01,Percent of Medicare,Exchange,15.37,simulated_cms_style_fee_schedule,2024-03-01,435.21999999999997,722.39,0.6558230318802863,-5.289999999999999,-0.3441769681197137,-248.62999999999997,0,1,below_80_percent_of_medicare
PRV014,Provider Network 14,Imaging Center,MD,MD Locality,71046,Chest x-ray two views,Imaging,21.83,19.72,40.7,22,2024-11-01,Case Rate,Commercial HMO,33.04,simulated_cms_style_fee_schedule,2024-11-01,433.84,726.88,0.6607142857142857,-11.21,-0.3392857142857143,-246.62,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,24.88,24.72,37.79,24,2025-02-01,Fee Schedule,Medicare Advantage,35.12,simulated_cms_style_fee_schedule,2025-02-01,593.28,842.8799999999999,0.7084282460136675,-10.239999999999998,-0.29157175398633256,-245.75999999999996,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,11.26,10.95,19.36,65,2025-02-01,Percent of Medicare,Exchange,14.98,simulated_cms_style_fee_schedule,2025-02-01,711.75,973.7,0.7516688918558077,-3.7200000000000006,-0.2483311081441923,-241.80000000000004,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,80053,Comprehensive metabolic panel,Lab,9.78,9.19,21.96,60,2024-03-01,Fee Schedule,Exchange,13.79,simulated_cms_style_fee_schedule,2024-03-01,551.4,827.4,0.7092095721537346,-4.01,-0.2907904278462654,-240.6,0,1,below_80_percent_of_medicare
PRV011,Provider Network 11,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,26.32,24.77,42.43,27,2024-02-01,Case Rate,Medicare Advantage,35.12,simulated_cms_style_fee_schedule,2024-02-01,668.79,948.2399999999999,0.7494305239179955,-8.799999999999997,-0.25056947608200447,-237.5999999999999,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,23.41,22.77,38.54,20,2024-05-01,Fee Schedule,Commercial HMO,34.99,simulated_cms_style_fee_schedule,2024-05-01,455.4,699.8000000000001,0.6690482995141469,-11.580000000000002,-0.33095170048585315,-231.60000000000002,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.02,8.62,18.73,57,2024-02-01,Percent of Medicare,Commercial HMO,13.94,simulated_cms_style_fee_schedule,2024-02-01,491.34,794.5799999999999,0.7187948350071736,-3.92,-0.2812051649928264,-223.44,0,1,below_80_percent_of_medicare
PRV025,Provider Network 25,Imaging Center,NY,NY Locality,80053,Comprehensive metabolic panel,Lab,9.62,8.9,14.59,53,2024-01-01,Case Rate,Exchange,13.79,simulated_cms_style_fee_schedule,2024-01-01,471.70000000000005,730.87,0.6976069615663524,-4.17,-0.30239303843364757,-221.01,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,80053,Comprehensive metabolic panel,Lab,10.68,9.53,13.74,47,2024-04-01,Negotiated Commercial,Medicare Advantage,15.37,simulated_cms_style_fee_schedule,2024-04-01,447.90999999999997,722.39,0.6948601171112557,-4.6899999999999995,-0.3051398828887443,-220.42999999999998,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.18,23.59,34.91,22,2024-02-01,Case Rate,Commercial PPO,35.17,simulated_cms_style_fee_schedule,2024-02-01,518.98,773.74,0.7159510946829684,-9.990000000000002,-0.2840489053170316,-219.78000000000003,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.15,23.48,37.54,22,2024-11-01,Negotiated Commercial,Exchange,35.12,simulated_cms_style_fee_schedule,2024-11-01,516.5600000000001,772.64,0.716116173120729,-9.969999999999999,-0.28388382687927105,-219.33999999999997,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,26.34,25.93,44.5,24,2025-03-01,Case Rate,Exchange,35.45,simulated_cms_style_fee_schedule,2025-03-01,622.3199999999999,850.8000000000001,0.743018335684062,-9.110000000000003,-0.256981664315938,-218.64000000000007,0,1,below_80_percent_of_medicare
PRV056,Provider Network 56,Physician Group,NY,NY Locality,80053,Comprehensive metabolic panel,Lab,10.79,10.04,15.42,52,2025-05-01,Fee Schedule,Commercial PPO,14.98,simulated_cms_style_fee_schedule,2025-05-01,522.0799999999999,778.96,0.7202937249666221,-4.190000000000001,-0.2797062750333779,-217.88000000000005,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,9.26,8.8,17.24,38,2024-12-01,Percent of Medicare,Exchange,14.98,simulated_cms_style_fee_schedule,2024-12-01,334.40000000000003,569.24,0.6181575433911882,-5.720000000000001,-0.3818424566088118,-217.36,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.91,10.17,21.1,53,2025-03-01,Percent of Medicare,Commercial PPO,14.98,simulated_cms_style_fee_schedule,2025-03-01,539.01,793.94,0.7283044058744993,-4.07,-0.2716955941255007,-215.71,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.22,24.87,49.8,21,2025-03-01,Case Rate,Commercial PPO,35.45,simulated_cms_style_fee_schedule,2025-03-01,522.27,744.45,0.7114245416078984,-10.230000000000004,-0.28857545839210164,-214.8300000000001,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.23,22.82,26.49,22,2024-07-01,Case Rate,Medicare Advantage,34.99,simulated_cms_style_fee_schedule,2024-07-01,502.04,769.7800000000001,0.7210631609031152,-9.760000000000002,-0.2789368390968848,-214.72000000000003,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.14,8.81,15.99,58,2025-02-01,Case Rate,Exchange,13.83,simulated_cms_style_fee_schedule,2025-02-01,510.98,802.14,0.7331887201735359,-3.6899999999999995,-0.2668112798264642,-214.01999999999998,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,80053,Comprehensive metabolic panel,Lab,11.5,10.6,17.72,55,2024-01-01,Fee Schedule,Medicare Advantage,15.37,simulated_cms_style_fee_schedule,2024-01-01,583.0,845.3499999999999,0.7482108002602472,-3.869999999999999,-0.2517891997397527,-212.84999999999997,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,26.5,24.17,59.7,25,2024-12-01,Percent of Medicare,Commercial HMO,34.99,simulated_cms_style_fee_schedule,2024-12-01,604.25,874.75,0.7573592454987139,-8.490000000000002,-0.24264075450128614,-212.25000000000006,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,71046,Chest x-ray two views,Imaging,22.75,22.48,30.91,17,2024-01-01,Negotiated Commercial,Commercial HMO,35.17,simulated_cms_style_fee_schedule,2024-01-01,382.16,597.89,0.6468581177139607,-12.420000000000002,-0.35314188228603927,-211.14000000000004,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,71046,Chest x-ray two views,Imaging,23.86,22.57,30.86,23,2024-04-01,Negotiated Commercial,Medicare Advantage,33.04,simulated_cms_style_fee_schedule,2024-04-01,519.11,759.92,0.7221549636803875,-9.18,-0.2778450363196126,-211.14,0,1,below_80_percent_of_medicare
PRV040,Provider Network 40,Imaging Center,MD,MD Locality,80053,Comprehensive metabolic panel,Lab,11.15,9.97,16.96,55,2024-01-01,Negotiated Commercial,Commercial HMO,14.98,simulated_cms_style_fee_schedule,2024-01-01,548.35,823.9,0.7443257676902537,-3.83,-0.25567423230974634,-210.65,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,J3490,Unclassified drug,Pharmacy,88.72,81.56,142.79,9,2024-08-01,Percent of Medicare,Commercial PPO,112.06,simulated_cms_style_fee_schedule,2024-08-01,734.04,1008.54,0.7917187221131536,-23.340000000000003,-0.20828127788684636,-210.06000000000003,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,71046,Chest x-ray two views,Imaging,24.76,22.7,47.73,26,2024-03-01,Percent of Medicare,Medicare Advantage,32.83,simulated_cms_style_fee_schedule,2024-03-01,590.1999999999999,853.5799999999999,0.7541882424611637,-8.069999999999997,-0.24581175753883636,-209.8199999999999,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.62,9.88,16.98,44,2024-01-01,Negotiated Commercial,Commercial PPO,15.37,simulated_cms_style_fee_schedule,2024-01-01,434.72,676.28,0.6909564085881588,-4.75,-0.3090435914118413,-209.0,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,71046,Chest x-ray two views,Imaging,21.31,21.31,35.97,18,2024-09-01,Percent of Medicare,Commercial HMO,32.83,simulated_cms_style_fee_schedule,2024-09-01,383.58,590.9399999999999,0.6491014316174231,-11.52,-0.35089856838257694,-207.35999999999999,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,71046,Chest x-ray two views,Imaging,24.22,24.09,31.39,19,2025-06-01,Fee Schedule,Commercial HMO,34.99,simulated_cms_style_fee_schedule,2025-06-01,457.71,664.8100000000001,0.6921977707916547,-10.770000000000003,-0.3078022292083453,-204.63000000000005,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,8.49,7.43,13.87,43,2024-04-01,Fee Schedule,Commercial HMO,13.24,simulated_cms_style_fee_schedule,2024-04-01,319.49,569.32,0.6412386706948641,-4.75,-0.35876132930513593,-204.25,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.1,9.25,15.61,53,2024-12-01,Negotiated Commercial,Medicare Advantage,13.94,simulated_cms_style_fee_schedule,2024-12-01,490.25,738.8199999999999,0.7245337159253945,-3.84,-0.27546628407460544,-203.51999999999998,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,25.92,23.09,32.68,22,2024-01-01,Percent of Medicare,Exchange,35.17,simulated_cms_style_fee_schedule,2024-01-01,507.98,773.74,0.7369917543360819,-9.25,-0.2630082456639181,-203.5,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.15,10.0,17.88,55,2025-07-01,Fee Schedule,Medicare Advantage,13.83,simulated_cms_style_fee_schedule,2025-07-01,550.0,760.65,0.7339117859725235,-3.6799999999999997,-0.26608821402747646,-202.39999999999998,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,71046,Chest x-ray two views,Imaging,22.19,19.96,42.71,19,2025-09-01,Negotiated Commercial,Commercial PPO,32.83,simulated_cms_style_fee_schedule,2025-09-01,379.24,623.77,0.67590618336887,-10.639999999999997,-0.32409381663113,-202.15999999999994,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,71046,Chest x-ray two views,Imaging,24.91,24.9,54.71,20,2024-09-01,Fee Schedule,Commercial PPO,34.99,simulated_cms_style_fee_schedule,2024-09-01,498.0,699.8000000000001,0.7119176907687911,-10.080000000000002,-0.288082309231209,-201.60000000000002,0,1,below_80_percent_of_medicare
PRV050,Provider Network 50,Imaging Center,NC,NC Locality,71046,Chest x-ray two views,Imaging,26.29,23.97,46.09,22,2024-01-01,Fee Schedule,Medicare Advantage,35.45,simulated_cms_style_fee_schedule,2024-01-01,527.3399999999999,779.9000000000001,0.7416078984485189,-9.160000000000004,-0.25839210155148107,-201.5200000000001,0,1,below_80_percent_of_medicare
PRV056,Provider Network 56,Physician Group,NY,NY Locality,80053,Comprehensive metabolic panel,Lab,11.03,10.41,16.13,51,2024-06-01,Percent of Medicare,Medicare Advantage,14.98,simulated_cms_style_fee_schedule,2024-06-01,530.91,763.98,0.7363150867823764,-3.950000000000001,-0.26368491321762355,-201.45000000000005,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,80053,Comprehensive metabolic panel,Lab,10.97,10.63,17.6,50,2025-10-01,Percent of Medicare,Medicare Advantage,14.98,simulated_cms_style_fee_schedule,2025-10-01,531.5,749.0,0.7323097463284379,-4.01,-0.2676902536715621,-200.5,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,80053,Comprehensive metabolic panel,Lab,9.15,8.62,16.16,49,2024-01-01,Case Rate,Commercial PPO,13.24,simulated_cms_style_fee_schedule,2024-01-01,422.37999999999994,648.76,0.6910876132930514,-4.09,-0.30891238670694865,-200.41,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,71046,Chest x-ray two views,Imaging,22.62,20.63,29.34,16,2024-11-01,Case Rate,Exchange,35.12,simulated_cms_style_fee_schedule,2024-11-01,330.08,561.92,0.6440774487471527,-12.499999999999996,-0.35592255125284733,-199.99999999999994,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,71046,Chest x-ray two views,Imaging,23.31,22.61,38.48,21,2024-10-01,Case Rate,Exchange,32.83,simulated_cms_style_fee_schedule,2024-10-01,474.81,689.43,0.7100213219616205,-9.52,-0.2899786780383795,-199.92,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,71046,Chest x-ray two views,Imaging,25.63,24.23,34.59,21,2024-05-01,Fee Schedule,Commercial PPO,35.12,simulated_cms_style_fee_schedule,2024-05-01,508.83,737.52,0.7297835990888383,-9.489999999999998,-0.2702164009111617,-199.28999999999996,0,1,below_80_percent_of_medicare
